"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-participant-apsr","fr-participant-apsr","","","",0,*,"","","","null {[]} {[]}
","FR-Participant-APSR","IHE-APSR - AdditionalParticipantAPSR Cet élément est un élément de type 'participant' utilisable dans les entrées du corps du document et pas dans l'entête. Il permet de décrire un participant à l'élaboration du contenu du document produit par un laboratoire ou par une structure d'anatomopathologie....","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-participant-apsr.participant","fr-participant-apsr.participant","","","",0,*,"","","","string {[]} {[]}
","Terminologies: cip","Participant APSR","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-participant-additionnel-resultat-cisis|20251028115834","",,,,"fr-participant-apsr.participant",0,*,"",""
"fr-participant-apsr.time","fr-participant-apsr.time","","","",0,1,"","","","Period {[]} {[]}
","Terminologies: cip","Période de participation","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.time",0,1,"",""
"fr-participant-apsr.low","fr-participant-apsr.low","","","",0,1,"","","","dateTime {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.low",0,1,"",""
"fr-participant-apsr.high","fr-participant-apsr.high","","","",0,1,"","","","dateTime {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.high",0,1,"",""
"fr-participant-apsr.participantRole","fr-participant-apsr.participantRole","","","",1,1,"","","","string {[]} {[]}
","Terminologies: cip","Identifiant du participant","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.participantRole",1,1,"",""
"fr-participant-apsr.id","fr-participant-apsr.id","","","",0,*,"","","","Identifier {[]} {[]}
","Terminologies: cip","Identifiant du participant","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.id",0,*,"",""
"fr-participant-apsr.playingEntity","fr-participant-apsr.playingEntity","","","",0,1,"","","","HumanName {[]} {[]}
","Terminologies: cip","Nom du participant
                              Si typeCode est différent de 'DEV' : l'entité qui tient le rôle est une personne (l'élément playingEn...","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.playingEntity",0,1,"",""
"fr-participant-apsr.name","fr-participant-apsr.name","","","",1,*,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.name",1,*,"",""
"fr-participant-apsr.playingDevice","fr-participant-apsr.playingDevice","","","",0,1,"","","","string {[]} {[]}
","Dispositif automatique
                              Si typeCode='DEV' : l'entité qui tient le rôle est un dispositif automatique (l'élément playingDe...","Dispositif automatique
                              Si typeCode='DEV' : l'entité qui tient le rôle est un dispositif automatique (l'élément playingDe...","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.playingDevice",0,1,"",""
"fr-participant-apsr.code","fr-participant-apsr.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Catégorie de dispositif","Catégorie de dispositif","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.code",0,1,"",""
"fr-participant-apsr.manufacturerModelName","fr-participant-apsr.manufacturerModelName","","","",0,1,"","","","string {[]} {[]}
","Nom du modèle","Nom du modèle","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.manufacturerModelName",0,1,"",""
"fr-participant-apsr.softwareName","fr-participant-apsr.softwareName","","","",0,1,"","","","string {[]} {[]}
","Nom du logiciel","Nom du logiciel","","","","","","","","","",,,,,"",,,,"fr-participant-apsr.softwareName",0,1,"",""
