"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-sujet","fr-sujet","","","",0,*,"","","","null {[]} {[]}
","FR-Sujet","IHE-PCC - Subject participation                                                                Cet élément peut être utilisé lorsqu'il est nécessaire de distinguer qu'une section ou une entrée s'applique à une personne autre que le patient concerné par le document.                                   ...","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-sujet.subject","fr-sujet.subject","","","",0,1,"","","","string {[]} {[]}
","Sujet","Sujet","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-AdministrativeGender-cisis|20251028115832","",,,,"fr-sujet.subject",0,1,"",""
"fr-sujet.relatedSubject","fr-sujet.relatedSubject","","","",1,1,"","","","string {[]} {[]}
","Lien avec le patient","Lien avec le patient","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-AdministrativeGender-cisis|20251028115832","",,,,"fr-sujet.relatedSubject",1,1,"",""
"fr-sujet.code","fr-sujet.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Lien avec le patient","Lien avec le patient","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-PersonalRelationshipRoleType-cisis|20251028115832","",,,,"fr-sujet.code",1,1,"",""
"fr-sujet.administrativeGenderCode","fr-sujet.administrativeGenderCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Sexe du sujet","Sexe du sujet","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-AdministrativeGender-cisis|20251028115832","",,,,"fr-sujet.administrativeGenderCode",0,1,"",""
"fr-sujet.name","fr-sujet.name","","","",0,*,"","","","HumanName {[]} {[]}
","Nom et prénom","Nom et prénom","","","","","","","","","",,,,,"",,,,"fr-sujet.name",0,*,"",""
"fr-sujet.family","fr-sujet.family","","","",0,*,"","","","string {[]} {[]}
","Nom","Nom","","","","","","","","","",,,,,"",,,,"fr-sujet.family",0,*,"",""
"fr-sujet.given","fr-sujet.given","","","",0,*,"","","","string {[]} {[]}
","Prénom","Prénom","","","","","","","","","",,,,,"",,,,"fr-sujet.given",0,*,"",""
"fr-sujet.prefix","fr-sujet.prefix","","","",0,1,"","","","string {[]} {[]}
","Civilité","Civilité","","","","","","","","","",,,,,"",,,,"fr-sujet.prefix",0,1,"",""
"fr-sujet.suffix","fr-sujet.suffix","","","",0,1,"","","","string {[]} {[]}
","Titre","Titre","","","","","","","","","",,,,,"",,,,"fr-sujet.suffix",0,1,"",""
"fr-sujet.birthTime","fr-sujet.birthTime","","","",0,1,"","","","dateTime {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"fr-sujet.birthTime",0,1,"",""
