"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-tnm-n","fr-tnm-n","","","",0,*,"","","","null {[]} {[]}
","FR-TNM-N","IHE-APSR - TNM N-Observation","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-tnm-n.observation","fr-tnm-n.observation","","","",0,1,"","","","string {[]} {[]}
","Entrée TNM -N","Entrée TNM -N","","","","","","","","","",,,,,"",,,,"fr-tnm-n.observation",0,1,"",""
"fr-tnm-n.id","fr-tnm-n.id","","","",0,*,"","","","Identifier {[]} {[]}
","Identifiant de l'observation","Identifiant de l'observation","","","","","","","","","",,,,,"",,,,"fr-tnm-n.id",0,*,"",""
"fr-tnm-n.code","fr-tnm-n.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'observation","Code de l'observation","","","","","","","","","",,,,,"",,,,"fr-tnm-n.code",1,1,"",""
"fr-tnm-n.text","fr-tnm-n.text","","","",0,1,"","","","string {[]} {[]}
","Description narrative de l'observation","Description narrative de l'observation","","","","","","","","","",,,,,"",,,,"fr-tnm-n.text",0,1,"",""
"fr-tnm-n.statusCode","fr-tnm-n.statusCode","","","",1,1,"","","","code {[]} {[]}
","Statut de l'observation","Statut de l'observation","","","","","","","","","",,,,,"",,,,"fr-tnm-n.statusCode",1,1,"",""
"fr-tnm-n.value","fr-tnm-n.value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de l'observation","Valeur de l'observation","","","","","","","","","",,,,,"",,,,"fr-tnm-n.value",1,1,"",""
"fr-tnm-n.qualifier","fr-tnm-n.qualifier","","","",0,1,"","","","string {[]} {[]}
","C-Factor (Certainty)","C-Factor (Certainty)","","","","","","","","","",,,,,"",,,,"fr-tnm-n.qualifier",0,1,"",""
"fr-tnm-n.name","fr-tnm-n.name","","","",1,1,"","","","string {[]} {[]}
","nom","nom","","","","","","","","","",,,,,"",,,,"fr-tnm-n.name",1,1,"",""
"fr-tnm-n.entryRelationship","fr-tnm-n.entryRelationship","","","",0,1,"","","","string {[]} {[]}
","Contient  
                            
                                
                                    FR-TNM-nombre-nœuds","Contient  
                            
                                
                                    FR-TNM-nombre-nœuds","","","","","","","","","",,,,,"",,,,"fr-tnm-n.entryRelationship",0,1,"",""
