"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-acte","fr-acte","","","",0,*,"","","","null {[]} {[]}
","FR-Acte","IHE-PCC - Procedure                 L'entrée 'Acte' est une entrée de type 'procedure' décrivant un acte planifié ou réalisé.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-acte.procedure","fr-acte.procedure","","","",0,1,"","","","string {[]} {[]}
","Entrée ""Acte""","Entrée ""Acte""","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-modificateur-topographique-cisis|20251028115832","",,,,"fr-acte.procedure",0,1,"",""
"fr-acte.id","fr-acte.id","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l'entrée","Identifiant de l'entrée","","","","","","","","","",,,,,"",,,,"fr-acte.id",1,*,"",""
"fr-acte.code","fr-acte.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Terminologies: jdv-absent-or-unknown-procedure-cisis, CCAM","OIDs: 1.2.250.1.213.1.1.5.665, 1.2.250.1.215.300.1","","","","","","","","","",,,,,"",,,,"fr-acte.code",1,1,"",""
"fr-acte.originalText","fr-acte.originalText","","","",0,1,"","","","string {[]} {[]}
","Référence à la description narrative","Référence à la description narrative","","","","","","","","","",,,,,"",,,,"fr-acte.originalText",0,1,"",""
"fr-acte.reference","fr-acte.reference","","","",0,1,"","","","string {[]} {[]}
","Référence à la description narrative","Référence à la description narrative","","","","","","","","","",,,,,"",,,,"fr-acte.reference",0,1,"",""
"fr-acte.priorityNumber","fr-acte.priorityNumber","","","",0,1,"","","","string {[]} {[]}
","Numéro séquentiel de l’acte","Numéro séquentiel de l’acte","","","","","","","","","",,,,,"",,,,"fr-acte.priorityNumber",0,1,"",""
"fr-acte.text","fr-acte.text","","","",1,1,"","","","string {[]} {[]}
","Description narrative","Description narrative","","","","","","","","","",,,,,"",,,,"fr-acte.text",1,1,"",""
"fr-acte.statusCode","fr-acte.statusCode","","","",1,1,"","","","code {[]} {[]}
","Terminologies: jdv-hl7-v3-ActStatus-cisis","Statut de l'acte : 
                        
                        utiliser le  jdv-hl7-v3-ActStatus-cisis  (2.16.840.1.113883.1.11.15933 ) - Si l'a...","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ActStatus-cisis|20251028115833","",,,,"fr-acte.statusCode",1,1,"",""
"fr-acte.effectiveTime","fr-acte.effectiveTime","","","",0,1,"","","","Period {[]} {[]}
","Date de l'acte
                              - Si l'acte a été réalisé : l'élément ""effectiveTime"" indique la date de réalisation. - Si l'acte a été a...","Date de l'acte
                              - Si l'acte a été réalisé : l'élément ""effectiveTime"" indique la date de réalisation. - Si l'acte a été a...","","","","","","","","","",,,,,"",,,,"fr-acte.effectiveTime",0,1,"",""
"fr-acte.priorityCode","fr-acte.priorityCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Terminologies: jdv-hl7-v3-ActPriority-cisis","OIDs: 2.16.840.1.113883.1.11.16866","","","","","","","","","",,,,,"",,,,"fr-acte.priorityCode",0,1,"",""
"fr-acte.approachSiteCode","fr-acte.approachSiteCode","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Terminologies: SNOMED CT, CCAM","OIDs: 2.16.840.1.113883.6.96","","","","","","","","","",,,,,"",,,,"fr-acte.approachSiteCode",0,*,"",""
"fr-acte.qualifier","fr-acte.qualifier","","","",0,1,"","","","string {[]} {[]}
","Terminologies: SNOMED CT","OIDs: 2.16.840.1.113883.6.96","","","","","","","","","",,,,,"",,,,"fr-acte.qualifier",0,1,"",""
"fr-acte.targetSiteCode","fr-acte.targetSiteCode","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Terminologies: SNOMED CT","Localisation anatomique 
                        
                        
                            SNOMED CT (
                            2.16.84...","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-modificateur-topographique-cisis|20251028115832","",,,,"fr-acte.targetSiteCode",0,*,"",""
"fr-acte.name","fr-acte.name","","","",1,1,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"fr-acte.name",1,1,"",""
"fr-acte.value","fr-acte.value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de la topographie","Valeur de la topographie","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-modificateur-topographique-cisis|20251028115832","",,,,"fr-acte.value",1,1,"",""
