"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-periode-activite-en-zone-dangeureuse","fr-periode-activite-en-zone-dangeureuse","","","",0,*,"","","","null {[]} {[]}
","FR-Periode-activite-en-zone-dangeureuse","Combat Zone Period IHE Quality                                                                Cette entrée permet d’indiquer la ou les plage(s) de dates auxquelles une personne a travaillé dans une zone de combat ou de service dangereux, en tant que civile ou militaire.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-periode-activite-en-zone-dangeureuse.observation","fr-periode-activite-en-zone-dangeureuse.observation","","","",0,1,"","","","string {[]} {[]}
","Entrée Période d'activité en zone dangeureuse","Entrée Période d'activité en zone dangeureuse","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.observation",0,1,"",""
"fr-periode-activite-en-zone-dangeureuse.id","fr-periode-activite-en-zone-dangeureuse.id","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l'entrée","Identifiant de l'entrée","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.id",1,*,"",""
"fr-periode-activite-en-zone-dangeureuse.code","fr-periode-activite-en-zone-dangeureuse.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'entrée","Code de l'entrée","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.code",1,1,"",""
"fr-periode-activite-en-zone-dangeureuse.statusCode","fr-periode-activite-en-zone-dangeureuse.statusCode","","","",1,1,"","","","code {[]} {[]}
","Statut de l'entrée","Statut de l'entrée","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.statusCode",1,1,"",""
"fr-periode-activite-en-zone-dangeureuse.value","fr-periode-activite-en-zone-dangeureuse.value","","","",1,1,"","","","string {[]} {[]}
","Valeur de l'entrée","Valeur de l'entrée","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.value",1,1,"",""
"fr-periode-activite-en-zone-dangeureuse.low","fr-periode-activite-en-zone-dangeureuse.low","","","",1,1,"","","","string {[]} {[]}
","Date de début de l’acitivité","Date de début de l’acitivité","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.low",1,1,"",""
"fr-periode-activite-en-zone-dangeureuse.high","fr-periode-activite-en-zone-dangeureuse.high","","","",0,1,"","","","string {[]} {[]}
","Date de fin de l’activité
                            
                            Cet élément est ajouté si la période d’activité est finie, sinon l’...","Date de fin de l’activité
                            
                            Cet élément est ajouté si la période d’activité est finie, sinon l’...","","","","","","","","","",,,,,"",,,,"fr-periode-activite-en-zone-dangeureuse.high",0,1,"",""
