"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-evenement","fr-evenement","","","",0,*,"","","","null {[]} {[]}
","FR-Evenement","FR-Evenement                 Cette entrée est un élément de type 'encounter' permettant de conserver les données d’activités liées à un patient / usager. Il peut s'agir d'un évènement passé ou à venir.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-evenement.encounter","fr-evenement.encounter","","","",0,1,"","","","string {[]} {[]}
","Entrée FR-Evenement","Entrée FR-Evenement","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ActStatus-cisis|20251028115833","",,,,"fr-evenement.encounter",0,1,"",""
"fr-evenement.id","fr-evenement.id","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l'évènement","Identifiant de l'évènement","","","","","","","","","",,,,,"",,,,"fr-evenement.id",1,*,"",""
"fr-evenement.code","fr-evenement.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'évènement :
                        
                        Le JDV dépend du volet utilisant cette entrée (les précisions sont alors fournies ...","Type d'évènement :
                        
                        Le JDV dépend du volet utilisant cette entrée (les précisions sont alors fournies ...","","","","","","","","","",,,,,"",,,,"fr-evenement.code",1,1,"",""
"fr-evenement.originalText","fr-evenement.originalText","","","",0,1,"","","","string {[]} {[]}
","Précision sur le type d'évènement au format texte","Précision sur le type d'évènement au format texte","","","","","","","","","",,,,,"",,,,"fr-evenement.originalText",0,1,"",""
"fr-evenement.reference","fr-evenement.reference","","","",1,1,"","","","string {[]} {[]}
","Référence vers la partie narrative de la section","Référence vers la partie narrative de la section","","","","","","","","","",,,,,"",,,,"fr-evenement.reference",1,1,"",""
"fr-evenement.qualifier","fr-evenement.qualifier","","","",0,*,"","","","string {[]} {[]}
","Précision sur le type d'évènement au format codé","Précision sur le type d'évènement au format codé","","","","","","","","","",,,,,"",,,,"fr-evenement.qualifier",0,*,"",""
"fr-evenement.name","fr-evenement.name","","","",0,1,"","","","string {[]} {[]}
","Type de précision : 
                                
                                Le JDV dépend du volet utilisant cette entrée (les précisions so...","Type de précision : 
                                
                                Le JDV dépend du volet utilisant cette entrée (les précisions so...","","","","","","","","","",,,,,"",,,,"fr-evenement.name",0,1,"",""
"fr-evenement.value","fr-evenement.value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de la précision : 
                                
                                Le JDV dépend du volet utilisant cette entrée (les précisio...","Valeur de la précision : 
                                
                                Le JDV dépend du volet utilisant cette entrée (les précisio...","","","","","","","","","",,,,,"",,,,"fr-evenement.value",1,1,"",""
"fr-evenement.text","fr-evenement.text","","","",0,1,"","","","string {[]} {[]}
","Libellé et motif de l'évènement","Libellé et motif de l'évènement","","","","","","","","","",,,,,"",,,,"fr-evenement.text",0,1,"",""
"fr-evenement.statusCode","fr-evenement.statusCode","","","",0,1,"","","","code {[]} {[]}
","Statut de l'entrée","Statut de l'entrée","","","","","","","","","",,"required","","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ActStatus-cisis|20251028115833","",,,,"fr-evenement.statusCode",0,1,"",""
"fr-evenement.effectiveTime","fr-evenement.effectiveTime","","","",0,1,"","","","Period {[]} {[]}
","Date de l’évènement","Date de l’évènement","","","","","","","","","",,,,,"",,,,"fr-evenement.effectiveTime",0,1,"",""
"fr-evenement.low","fr-evenement.low","","","",1,1,"","","","dateTime {[]} {[]}
","Date de début de l’évènement","Date de début de l’évènement","","","","","","","","","",,,,,"",,,,"fr-evenement.low",1,1,"",""
"fr-evenement.high","fr-evenement.high","","","",0,1,"","","","dateTime {[]} {[]}
","Date de fin de l’évènement","Date de fin de l’évènement","","","","","","","","","",,,,,"",,,,"fr-evenement.high",0,1,"",""
"fr-evenement.entryRelationship","fr-evenement.entryRelationship","","","",0,*,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-evenement.entryRelationship",0,*,"",""
