URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://mos.esante.gouv.fr/NOS/JDV_J168-Pays-EPARS/FHIR/JDV-J168-Pays-EPARS,20240126120000,retired,"1.2.250.1.213.1.6.1.229",JDV_J168_Pays_EPARS,,"Pays pour EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J169-MotifFinActivite-EPARS/FHIR/JDV-J169-MotifFinActivite-EPARS,20210625120000,active,"1.2.250.1.213.1.6.1.230",JDV_J169_MotifFinActivite_EPARS,,"Motifs de fin d'activités pour EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J17-ActiviteOperationnelle-ROR/FHIR/JDV-J17-ActiviteOperationnelle-ROR,20260629120000,active,"1.2.250.1.213.3.4.5",JDV_J17_ActiviteOperationnelle_ROR,,"Activité Operationnelle - ROR",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J170-AutoriteEnregistrement-EPARS/FHIR/JDV-J170-AutoriteEnregistrement-EPARS,20250131120000,active,"1.2.250.1.213.1.6.1.231",JDV_J170_AutoriteEnregistrement_EPARS,,"Liste des autorités d'enregistrement pour EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J171-TypeAutorisation-EPARS/FHIR/JDV-J171-TypeAutorisation-EPARS,20250523120000,active,"1.2.250.1.213.1.6.1.232",JDV_J171_TypeAutorisation_EPARS,,"Types d'autorisation d'exercice pour EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J172-SecteurActivite-EPARS/FHIR/JDV-J172-SecteurActivite-EPARS,20260223120000,active,"1.2.250.1.213.1.6.1.233",JDV_J172_SecteurActivite_EPARS,,"Secteur d'activité pour EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J173-FinessStatutJuridique-EPARS/FHIR/JDV-J173-FinessStatutJuridique-EPARS,20210625120000,active,"1.2.250.1.213.1.6.1.234",JDV_J173_FinessStatutJuridique_EPARS,,"Statut juridique FINESS dans EPARS",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J176-SituationVieQuotidienne-MDPH/FHIR/JDV-J176-SituationVieQuotidienne-MDPH,20210924120000,active,"1.2.250.1.213.3.4.11",JDV_J176_SituationVieQuotidienne_MDPH,,"Caractérise la situation de vie de la personne : vit seule ou avec d'autres",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J177-BesoinAideMobilite-MDPH/FHIR/JDV-J177-BesoinAideMobilite-MDPH,20210924120000,active,"1.2.250.1.213.3.4.12",JDV_J177_BesoinAideMobilite_MDPH,,"La personne a besoin d'aide pour se déplacer à l'intérieur de son domicile",,"Internal"
https://mos.esante.gouv.fr/NOS/JDV_J178-BesoinAideVieSociale-MDPH/FHIR/JDV-J178-BesoinAideVieSociale-MDPH,20210924120000,active,"1.2.250.1.213.3.4.13",JDV_J178_BesoinAideVieSociale_MDPH,,"Caractérise les besoins d'aide de la personne en matière de vie sociale",,"Internal"
